Employee_ID,Name,Age,Gender,Department,Job_Role,Education_Level,Years_of_Experience,Monthly_Salary_USD,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Attendance_Rate,Job_Satisfaction_Score,Performance_Score,Performance_Rating,Promotion_Last_Year
5045,3675,41,1,4,5,0,20,143536,33,9,30,90.77,7.67,88.8,1,1
5046,1900,31,1,4,1,2,7,160217,49,9,60,91.74,9.54,100,1,1
5047,1398,35,1,0,1,2,12,64247,48,7,43,91.04,7.37,76.05,2,1
5048,7361,33,0,4,0,2,13,70211,56,5,39,93.53,7.9,77.06,2,1
5049,3320,52,1,3,0,1,26,171710,37,7,44,73,9.2,89.72,1,1
5050,9283,39,1,4,4,0,18,116431,47,13,64,73.62,8.9,95.79,1,1
5051,923,30,1,2,5,2,9,77856,56,4,17,72.72,6.2,55.64,0,0
5052,707,45,1,2,5,0,20,111388,43,19,7,77.65,9.74,100,1,1
5053,9321,26,1,5,4,2,5,35048,53,6,1,82.48,4.88,40.55,3,0
5054,8387,34,0,6,1,1,7,63438,59,4,69,86.8,6.67,55.19,0,0
5055,8363,34,0,4,1,0,8,59323,32,11,11,72.6,6.17,62.5,0,1
5056,4273,32,0,1,4,0,12,114886,34,22,64,99.23,10,100,1,1
5057,2600,54,0,4,3,0,31,142396,48,17,46,72.68,10,100,1,1
5058,9151,58,0,0,5,0,34,97684,46,15,49,72.48,8.95,100,1,1
5059,3648,45,0,3,3,1,25,172404,53,7,33,88.93,9.14,94.13,1,1
5060,3168,37,1,2,5,2,17,82758,44,5,8,82.05,7.74,70.38,2,1
5061,5793,24,1,5,4,0,1,61218,33,16,3,91.38,5.5,59.11,0,0
5062,1529,53,0,5,2,0,29,153719,56,9,20,99.23,7.28,100,1,1
5063,2128,42,0,1,5,1,19,132911,55,12,38,96.85,10,100,1,1
5064,3948,49,0,2,4,3,27,105471,49,15,52,71.91,9.61,100,1,1
5065,1406,55,1,5,0,3,30,139907,40,6,31,78.5,9.86,100,1,1
5066,7505,28,1,3,2,3,1,167011,49,22,9,75.72,10,99.4,1,1
5067,4500,56,1,0,0,1,36,161312,38,10,73,86.84,10,100,1,1
5068,5173,59,1,5,0,0,39,94257,39,10,62,83.01,10,100,1,1
5069,5790,26,0,5,4,0,1,72321,37,6,17,86.54,7.52,59.26,0,0
5070,1796,46,0,0,4,0,23,150730,30,14,13,78.3,9.77,90.89,1,1
5071,7269,40,1,1,1,2,15,160249,55,16,40,73.67,9.26,94.42,1,1
5072,2675,57,1,6,2,2,30,110203,34,12,2,73.2,8.08,83.83,2,1
5073,4483,36,1,3,1,0,14,107987,30,16,10,92.38,7.41,90.3,1,1
5074,245,46,1,6,1,0,25,130639,41,23,33,84.3,10,100,1,1
5075,6744,51,1,2,1,0,30,158515,42,24,68,95.04,10,100,1,1
5076,4992,50,0,4,0,2,28,138638,39,11,7,96.85,8.77,100,1,1
5077,1919,24,1,4,1,0,1,75033,43,4,31,98.9,4.51,62.25,0,0
5078,2135,42,0,1,3,1,18,171105,38,15,58,99.83,8.38,100,1,1
5079,2204,49,1,4,5,1,25,101050,45,11,19,78.66,8.59,100,1,1
5080,552,57,0,5,1,0,30,99109,58,16,44,83.39,10,100,1,1
5081,1846,26,0,4,5,2,3,101043,42,11,16,82.45,8.43,72.67,2,0
5082,8450,28,0,1,4,0,2,166947,50,22,71,79.21,9.86,100,1,1
5083,8578,41,0,4,2,0,19,101379,32,11,65,71.77,9.44,86.28,1,1
5084,122,45,1,1,1,2,20,127004,53,15,1,92.91,10,97.23,1,1
5085,7165,39,1,0,0,2,15,115624,49,23,15,75.68,10,100,1,1
5086,8319,40,1,2,3,0,18,93072,31,17,6,91.98,10,100,1,1
5087,2766,43,0,3,3,3,18,107466,45,24,34,70.02,10,100,1,1
5088,7890,43,0,2,1,0,17,94875,55,15,35,99.05,10,100,1,1
5089,6728,25,0,4,0,2,4,179913,30,23,4,76.51,9.51,94.37,1,1
5090,6913,36,1,4,3,0,16,130588,54,22,21,85.87,9.81,100,1,1
5091,8685,46,1,6,2,0,21,172209,60,15,37,71.31,8.94,97.01,1,1
5092,3955,58,0,5,4,0,34,120363,42,9,4,97.67,10,100,1,1
5093,1708,27,1,3,0,0,7,30914,54,4,13,91.03,5.05,43.37,3,0
5094,5263,50,1,1,3,3,25,119780,57,22,7,82.18,9.79,100,1,1
5095,4924,59,1,6,1,2,39,104890,54,6,50,93.68,10,100,1,1
5096,3471,38,1,3,0,0,16,76053,50,3,41,75.71,7.04,77.28,2,0
5097,1230,47,0,5,2,0,22,98917,51,1,16,71.3,7.51,73.18,2,0
5098,7328,32,0,3,3,1,10,168550,40,16,41,70.88,9.7,100,1,1
5099,5668,42,1,4,5,1,16,179870,44,6,51,80.27,8.96,91.44,1,1
5100,7710,45,1,3,3,0,19,113917,38,5,10,92.37,8.55,81.45,2,0
5101,3318,56,0,2,3,0,35,171004,41,4,36,89.43,10,99.38,1,1
5102,6815,49,1,5,4,1,26,97757,57,5,8,96.1,9.79,83.37,2,1
5103,4609,35,0,3,4,2,15,129533,55,16,53,88.61,10,100,1,1
5104,4962,29,0,1,0,0,3,70745,45,7,4,91.51,6.53,67.19,0,0
5105,7866,29,1,4,2,1,5,83009,55,9,46,89.94,7.68,75.29,2,1
5106,3613,32,0,5,5,0,10,73795,37,6,73,92.74,8.91,82.26,2,0
5107,2759,55,0,3,4,2,32,141328,31,16,59,71.41,8.81,100,1,1
5108,3014,46,0,4,0,2,19,96787,45,4,13,70.95,7.89,71.86,2,1
5109,4365,38,1,1,5,0,11,134815,52,5,79,99.65,8.94,92.03,1,1
5110,9329,24,0,2,4,0,1,94785,49,11,25,81.02,8.33,79.02,2,1
5111,3908,28,1,1,3,1,3,119677,36,11,69,73.37,8.12,85.77,1,1
5112,5940,43,0,5,0,0,21,143481,53,21,79,82.08,10,100,1,1
5113,2632,54,1,5,5,1,33,95189,43,12,24,94.6,10,100,1,1
5114,3424,28,0,6,2,0,8,76692,31,11,51,84.19,7.54,83.02,2,0
5115,7725,41,0,1,5,0,16,45626,34,2,33,94.83,7.38,60.69,0,0
5116,2183,24,0,0,2,2,1,102119,53,24,14,89.86,10,100,1,1
5117,3221,40,1,2,5,1,14,80169,35,1,59,95.85,6.9,80.75,2,1
5118,3367,30,0,0,0,2,9,73791,42,6,75,79.03,7.12,82.98,2,1
5119,374,44,1,4,1,1,21,142420,59,10,66,82.52,10,100,1,1
5120,7644,52,1,4,1,0,26,100711,58,15,52,95.03,10,100,1,1
5121,2966,34,1,1,0,0,12,48147,39,2,28,74.78,2.7,40,3,0
5122,2838,24,1,6,3,2,1,93346,39,24,58,77.58,9.89,100,1,1
5123,4225,54,1,4,5,0,31,110588,37,10,24,94.86,10,100,1,1
5124,1626,58,0,3,1,0,37,111923,60,2,6,70.82,8.73,79.73,2,0
5125,3018,43,1,5,5,0,16,127470,44,7,77,85.14,7.33,100,1,1
5126,4455,39,1,4,4,0,18,53892,36,1,39,82.41,6.38,57.91,0,0
5127,8020,33,1,2,1,0,7,113339,30,22,27,91.96,10,100,1,1
5128,1183,58,0,6,5,1,36,106844,44,19,78,87.34,10,100,1,1
5129,4699,44,0,3,5,2,17,142901,43,11,41,79.32,10,98.3,1,1
5130,2934,39,0,4,5,0,18,99664,59,11,3,81.83,8.54,73.37,2,1
5131,8183,34,1,1,4,0,7,130039,46,16,18,99.3,10,100,1,1
5132,2768,52,1,0,1,0,25,174604,57,17,31,76.11,10,100,1,1
5133,6148,53,1,1,1,2,33,107180,51,21,15,95.44,10,100,1,1
5134,5611,25,0,4,4,0,1,166436,47,12,22,99.28,8.08,100,1,1
5135,2465,59,1,5,2,0,38,123534,50,9,58,93.65,10,100,1,1
5136,9332,48,1,6,1,2,28,175445,59,14,74,78.81,8.9,100,1,1
5137,5206,40,0,3,0,0,20,153249,44,23,58,88.15,10,100,1,1
5138,3050,32,0,2,5,0,11,85393,36,7,45,90.41,7.34,74.92,2,0
5139,3974,58,1,4,4,0,37,146819,52,12,27,87.48,10,100,1,1
5140,260,46,0,4,0,1,25,45205,54,3,47,82.38,4.71,68.94,0,0
5141,3301,48,0,6,4,1,26,171291,49,17,18,91.72,9.59,100,1,1
5142,7525,49,1,3,1,2,26,113658,46,24,17,84.36,10,100,1,1
5143,3676,53,1,6,4,1,26,108426,48,11,49,85.8,9.45,100,1,1
5144,8770,40,1,3,0,0,15,102032,47,9,44,97.4,10,100,1,1
5145,5099,50,0,0,3,2,23,157743,40,23,4,81.67,9.49,100,1,1
5146,2265,51,1,3,5,0,28,178579,39,21,60,71.86,10,100,1,1
5147,2298,36,1,4,0,0,16,167288,31,20,65,95.58,10,100,1,1
5148,3159,22,1,3,5,2,1,75182,47,9,39,73.33,6.28,60.54,0,1
5149,3951,58,1,1,5,1,31,100349,44,24,57,84.54,9.91,100,1,1
5150,6986,29,1,5,3,0,5,146874,38,19,0,89.86,8.1,88.48,1,1
5151,7188,27,1,6,5,2,7,79233,44,4,0,83.37,6.43,57.24,0,0
5152,6971,34,0,3,5,0,12,151286,39,17,51,93.65,10,100,1,1
5153,5714,25,1,3,4,2,1,41840,40,1,58,79.56,6.26,53.33,3,0
5154,3581,30,0,5,4,0,9,70631,48,8,34,90.73,7.88,83.83,2,1
5155,1103,26,1,5,2,2,2,51130,59,4,55,96.2,9.17,68.39,0,0
5156,6474,54,0,1,0,1,32,153465,47,13,44,76.09,10,100,1,1
5157,9118,36,1,2,2,2,16,109936,43,11,15,75.19,7.89,82.52,2,1
5158,6062,30,1,6,0,1,10,44526,40,6,2,85.77,6.23,67.46,0,0
5159,4966,55,1,4,5,2,31,100604,33,13,56,98.68,10,100,1,1
5160,6723,47,1,0,3,2,26,146631,40,16,41,74.51,8.74,100,1,1
5161,3470,31,0,5,3,2,8,131094,45,13,79,92.34,10,100,1,1
5162,3068,40,0,4,3,0,16,111135,41,22,70,76.04,9.42,100,1,1
5163,326,23,1,4,0,1,1,148700,41,19,56,76.58,10,88.18,1,1
5164,5666,59,0,4,0,0,39,120438,57,21,34,89.54,9.5,100,1,1
5165,896,56,0,6,5,0,31,159046,30,18,35,96.15,10,100,1,1
5166,4498,57,1,4,5,0,31,155939,41,13,13,72.85,10,100,1,1
5167,8824,29,1,1,1,0,2,72609,55,14,12,83.49,6.08,61.14,0,0
5168,3145,28,1,3,2,0,8,170672,30,20,39,75.01,8.36,88.7,1,1
5169,4743,26,0,1,0,0,4,36477,30,3,50,86.06,2.89,40.9,3,0
5170,3223,51,1,4,5,0,30,104891,51,2,71,85.54,10,95.78,1,1
5171,3934,26,0,4,5,3,2,39330,34,1,34,74.5,5.51,44.58,3,0
5172,467,24,0,1,4,0,1,38361,32,11,14,71.02,4.28,43.64,3,0
5173,3770,59,0,3,3,0,37,92829,31,12,72,71.77,7.45,100,1,1
5174,8572,47,0,4,1,0,26,173308,42,9,9,98.48,9.65,100,1,1
5175,5619,24,1,3,1,0,1,68035,49,7,20,82.35,8.99,68.79,0,0
5176,5180,46,0,4,1,0,25,165411,53,14,74,83.55,9.86,100,1,1
5177,3026,36,0,4,5,2,11,112704,56,12,13,88.2,9.86,87.8,1,1
5178,4708,44,1,3,2,0,20,123501,30,22,38,99.37,10,100,1,1
5179,3918,55,1,5,3,0,30,117011,37,21,12,81.3,10,100,1,1
5180,3734,52,1,3,3,0,32,136858,49,15,73,84.36,10,100,1,1
5181,2126,33,1,1,1,1,12,99846,51,8,39,89.09,8.78,89.62,1,1
5182,5042,23,0,4,5,2,1,64268,39,11,21,84.67,7.36,83.37,2,0
5183,4825,37,0,5,5,0,11,95407,42,10,25,98.28,8.96,83.97,2,1
5184,2368,28,0,5,3,1,2,67398,37,8,42,70.46,6.31,59.38,0,0
5185,4592,45,0,0,4,0,23,95532,41,22,76,74.97,10,100,1,1
5186,2820,30,1,5,1,2,4,120225,42,20,69,97.79,10,100,1,1
5187,7043,22,0,6,4,2,2,97579,57,21,43,93.28,10,100,1,1
5188,5234,28,1,2,1,2,4,115453,43,11,50,96.56,10,98.31,1,1
5189,313,53,1,2,0,0,28,164257,46,2,62,98.95,8.44,100,1,1
5190,3959,53,1,0,4,0,30,65079,60,5,56,83.28,8.32,84.88,2,1
5191,5175,54,1,2,0,0,34,150995,32,18,6,82,10,100,1,1
5192,890,33,1,0,2,0,11,131394,55,8,70,90.77,9.27,99.24,1,1
5193,7062,53,1,4,5,0,26,113162,40,2,2,93.28,6.74,76.9,2,1
5194,7156,24,1,2,1,3,1,48752,30,1,35,83.89,5.04,46.37,3,0
5195,7718,48,1,3,4,0,26,94403,33,9,31,80.36,7.08,85.36,1,1
5196,6340,36,0,6,2,0,16,179842,60,16,35,90.8,9.68,90.96,1,1
5197,507,47,0,5,2,2,26,119234,36,5,49,94.31,8.06,98.92,1,1
5198,1668,28,0,5,3,2,5,128305,40,22,2,78.76,9.82,98.45,1,1
5199,6714,48,0,4,1,0,24,138720,46,10,60,90.11,9.47,100,1,1
5200,8510,30,1,4,1,0,6,115762,30,8,63,84.19,9.08,90.44,1,1
5201,2440,52,0,1,3,2,27,137555,46,7,55,84.33,10,100,1,1
5202,4970,22,1,0,0,0,1,42853,31,6,7,97.69,6.66,64.28,0,0
5203,4515,55,0,2,2,1,29,111231,53,2,17,72.21,9.14,73.22,2,1
5204,3590,50,0,1,0,1,29,144475,44,1,74,82.54,10,96.83,1,1
5205,5230,51,0,0,3,1,24,98402,31,19,77,73.91,10,100,1,1
5206,2232,35,1,0,3,0,12,30696,60,1,28,88.14,5.54,54.68,3,0
5207,6147,50,0,6,3,0,24,122885,49,18,1,77.29,10,100,1,1
5208,8674,25,0,0,3,0,4,131234,58,16,60,97.2,10,100,1,1
5209,5933,32,1,1,2,2,9,59366,30,9,9,80.3,5.67,56.17,0,0
5210,3987,29,1,6,2,0,8,59009,32,7,5,83.98,5.67,58.46,0,0
5211,7679,34,1,6,1,2,11,111419,50,9,79,93.83,8.67,100,1,1
5212,9156,55,1,6,0,0,33,119866,43,8,40,89.58,8.61,100,1,1
5213,2810,31,0,6,5,0,7,85854,49,9,32,86.46,8.66,83,2,1
5214,956,29,1,3,2,2,4,85485,50,12,26,94.49,9.2,84.55,2,0
5215,3643,27,0,5,3,0,4,35333,32,1,11,77.15,4.89,40,3,0
5216,7544,44,1,0,3,2,21,45071,48,4,3,82.04,4.26,68.08,0,0
5217,2081,29,0,3,3,0,9,73241,55,19,12,74.6,9.52,76.95,2,0
5218,5736,26,0,0,2,1,2,72505,45,10,12,72.52,7.27,66.4,0,0
5219,4567,58,1,1,3,2,35,161321,32,20,75,88.03,10,100,1,1
5220,2318,27,0,1,5,3,1,108314,32,19,19,84.23,6.74,82.34,2,1
5221,9055,44,0,2,5,2,24,140344,46,17,1,80.38,8.7,100,1,1
5222,3434,30,0,3,2,1,5,106220,32,14,3,87.89,7.42,77.31,2,1
5223,3202,59,1,4,2,2,38,113147,32,14,23,84.66,10,100,1,1
5224,4424,45,1,1,3,0,20,151660,49,19,25,85.11,10,100,1,1
5225,4741,24,1,4,5,0,4,101460,37,2,68,94.81,8.81,84.23,2,1
5226,4319,36,0,4,5,0,12,96278,48,19,68,87.71,10,100,1,1
5227,817,50,1,4,1,0,26,119785,56,9,59,81.99,10,100,1,1
5228,2777,32,0,5,5,2,5,149457,49,19,3,81.26,10,100,1,1
5229,1588,43,0,1,5,2,16,132337,45,16,48,97.04,10,100,1,1
5230,7512,34,1,6,1,0,7,31931,58,2,31,89.18,3.95,43.81,3,0
5231,5251,40,0,4,0,0,16,67606,55,8,15,95.94,7,68.6,0,1
5232,6183,28,0,4,5,0,3,173864,40,23,52,95.97,9.75,100,1,1
5233,3158,51,0,1,1,0,29,113257,59,17,1,91.36,10,100,1,1
5234,4272,51,1,5,1,0,31,137434,37,7,9,83.21,8.71,100,1,1
5235,4172,29,1,2,2,0,9,93939,42,16,22,79.04,10,100,1,1
5236,4276,59,1,4,2,1,33,123036,37,6,16,71.9,9.04,86.83,1,1
5237,8891,51,0,2,4,1,30,146420,57,11,55,94.68,9.27,100,1,1
5238,2911,28,0,3,4,0,8,116563,42,9,8,85.8,7.17,78.5,2,0
5239,6369,31,0,5,5,0,7,62576,31,4,75,75.53,6.85,65.4,0,0
5240,629,23,0,4,2,0,1,99938,32,17,16,86.97,9.5,85.29,1,1
5241,1150,28,0,2,0,0,8,111766,60,7,26,96.38,5.57,74.12,2,1
5242,6514,26,0,2,4,2,1,62386,39,17,24,77.86,8.49,79.93,2,1
5243,3222,28,0,2,0,2,2,179538,55,20,46,94.83,9.7,100,1,1
5244,7829,51,0,6,2,1,24,73333,38,2,38,88.41,6.79,80.43,2,0
5245,7448,39,1,5,0,0,18,97510,59,15,68,87.1,10,100,1,1
5246,1569,52,1,4,1,2,27,179347,46,11,21,75.8,8.86,100,1,1
5247,2268,47,1,0,5,3,21,167582,37,19,27,71.43,10,100,1,1
5248,7144,26,0,0,4,0,1,123401,42,16,75,84.59,9.55,100,1,1
5249,1816,58,0,3,3,0,36,99416,56,4,6,99.45,10,93.74,1,1
5250,1381,41,1,4,3,0,20,110346,30,10,14,81.36,7.55,78.93,2,1
5251,9265,35,1,2,3,2,13,101095,49,13,1,82.25,8.47,89.01,1,1
5252,7778,42,0,3,1,0,20,91578,39,17,8,83.07,9.57,98.85,1,1
5253,1569,26,0,5,5,2,4,123184,32,23,53,70.77,9.1,100,1,1
5254,3880,26,0,0,2,0,3,145472,56,10,61,93.56,9.28,91.79,1,1
5255,605,39,0,3,5,2,18,94196,52,6,49,89.07,7.61,83.69,2,1
5256,972,53,0,6,2,0,29,164134,32,16,79,93.48,10,100,1,1
5257,4394,38,1,6,2,0,18,127069,36,8,71,96.65,9.36,98.82,1,1
5258,5810,39,0,3,5,2,15,70500,36,5,7,93.77,6.55,64.61,0,1
5259,3,58,0,0,2,0,36,100711,37,13,5,86.2,8.79,100,1,1
5260,6500,40,1,2,2,2,16,165990,50,14,11,94.15,10,92.6,1,1
5261,8227,49,1,0,4,0,27,92295,47,2,5,81.38,8.49,83.09,2,0
5262,1667,55,0,4,0,2,31,155383,54,9,28,72.56,8.19,88.76,1,1
5263,6152,37,1,5,4,2,14,126017,55,15,38,74.42,9.47,100,1,1
5264,9262,40,1,1,5,0,15,115222,55,12,78,78.93,9.15,83.73,2,1
5265,2912,39,1,3,3,0,18,109113,59,11,8,81.88,6.47,75.56,2,0
5266,5746,50,0,4,2,0,27,124177,47,2,0,88.52,7.71,92.18,1,1
5267,3165,59,1,3,0,0,36,98755,42,23,35,91.11,9.91,100,1,1
5268,4124,55,1,0,1,0,34,135022,47,23,29,92.83,10,100,1,1
5269,7708,32,1,0,4,0,12,140456,41,10,13,90.05,7.46,88.64,1,1
5270,6738,26,0,3,4,1,6,123835,42,21,42,90.84,10,100,1,1
5271,3540,32,1,0,5,2,10,70334,50,14,23,77.61,6.53,81.16,2,0
5272,1747,42,0,2,1,0,18,123587,37,13,77,98.22,9.06,100,1,1
5273,8285,37,0,0,4,2,10,33533,56,2,60,79.18,6.31,54.76,3,0
5274,2734,48,1,6,5,0,22,156492,58,10,57,98.49,9.24,100,1,1
5275,3616,49,1,6,0,0,25,148303,39,12,27,78.06,10,100,1,1
5276,4358,35,1,0,0,0,8,175519,44,8,76,86.09,10,87.17,1,1
5277,8622,41,1,5,1,0,14,178114,57,9,79,98.48,10,98.51,1,1
5278,5499,38,1,4,2,0,15,93734,40,21,53,76.97,10,100,1,1
5279,9368,44,0,3,4,0,17,65958,31,6,3,86.03,7.27,61.43,0,0
5280,4230,36,1,4,4,2,9,71444,54,4,17,93.09,7.03,58.47,0,0
5281,4167,30,1,6,4,0,10,33687,54,2,49,75.82,4.21,47.6,3,0
5282,2287,45,1,4,5,2,18,149079,33,23,55,85.9,9.74,100,1,1
5283,6254,24,1,5,5,1,2,119335,51,20,72,91.41,9.66,100,1,1
5284,6189,27,1,1,1,3,1,45430,56,3,56,87.44,5.11,47.89,3,0
5285,7958,27,0,1,3,2,3,126271,37,14,52,95.92,10,90.56,1,1
5286,4144,35,0,5,5,2,9,48362,57,2,21,74.11,3.4,48.34,3,0
5287,5769,58,0,2,5,0,32,93146,33,21,70,77.24,10,100,1,1
5288,5051,43,0,6,0,0,20,167190,33,9,18,87.3,8.39,88.3,1,1
5289,4882,28,0,3,1,0,3,139913,47,21,70,87.78,10,100,1,1
5290,3736,54,1,3,4,2,27,119312,46,21,58,85.01,10,100,1,1
5291,4749,23,1,4,2,2,1,74924,48,2,9,92.27,6.22,58.62,0,0
5292,3391,24,1,3,2,3,1,63437,50,13,39,70.37,5.25,71.9,2,1
5293,3263,37,0,1,0,2,14,162849,46,9,53,72.8,9.98,92.34,1,1
5294,5080,55,0,0,3,3,33,100234,42,18,74,89.02,9.19,100,1,1
5295,8291,55,1,1,4,0,29,145009,34,17,34,70.74,10,100,1,1
5296,9101,55,0,6,3,0,28,143305,60,6,18,80.26,8.08,86.95,1,1
5297,4940,30,1,4,3,2,5,116504,59,7,50,99.69,7.65,72.52,2,1
5298,8413,26,0,4,4,0,1,48311,33,3,43,95.13,5.79,47.27,3,0
5299,9374,55,1,1,2,0,29,150739,48,18,72,91.01,10,100,1,1
5300,8472,53,1,5,2,3,30,154995,44,1,68,78.87,9.04,93.51,1,1
5301,3337,33,1,1,0,0,11,115308,39,10,16,86.76,6.01,75.45,2,1
5302,1738,37,1,5,2,0,16,94284,49,11,74,96.99,9.9,100,1,1
5303,6270,35,0,3,1,2,11,153940,57,11,29,95.55,9.29,85.37,1,1
5304,9316,54,1,2,1,2,30,130086,55,13,41,86.85,9.85,100,1,1
5305,5690,46,1,2,4,1,26,164204,40,6,78,71.29,8.25,100,1,1
5306,6334,29,1,0,0,1,2,105732,42,20,17,81.55,9.06,90.93,1,1
5307,6015,41,0,2,5,0,17,178347,56,23,65,98.71,10,100,1,1
5308,1917,29,1,6,3,0,9,116741,53,11,58,92.65,9.48,94.76,1,1
5309,3927,49,1,3,4,1,24,96961,30,24,74,71.93,10,100,1,1
5310,3189,50,1,2,3,2,29,135021,45,7,20,90.4,8.92,100,1,1
5311,1280,43,0,3,4,0,22,139848,56,13,43,78.97,9.88,100,1,1
5312,4690,27,1,4,4,0,1,118296,31,13,18,87.35,6.93,77.99,2,0
5313,794,30,0,3,2,2,6,107204,37,22,65,97.44,10,100,1,1
5314,5405,25,1,0,5,2,1,155886,41,19,48,82.66,9.64,96.07,1,1
5315,1347,28,0,0,3,2,3,75924,55,9,21,94.37,7.08,75.04,2,0
5316,5863,53,0,3,4,3,33,117365,46,21,47,88.4,10,100,1,1
5317,4504,29,1,6,3,0,2,47785,60,3,30,94.32,2.74,47.4,3,0
5318,6520,56,0,6,1,0,30,134235,45,24,79,99.08,9.28,100,1,1
5319,6296,44,1,1,2,0,17,90180,60,4,11,99.46,8.38,76.89,2,1
5320,2720,35,1,2,3,2,11,155566,48,20,59,79.77,9.08,100,1,1
5321,2072,25,0,1,0,0,3,83410,60,14,32,89.35,8.13,80.35,2,0
5322,1273,51,1,0,1,2,25,111668,42,8,17,94.44,9.41,100,1,1
5323,7889,29,1,5,3,2,8,73376,41,4,75,70.45,9.39,81.25,2,1
5324,2337,29,0,4,3,3,4,82269,36,4,53,92.77,6.36,70.3,2,0
5325,3943,29,1,1,4,0,6,107483,36,23,7,84.79,10,100,1,1
5326,3120,57,1,1,1,1,32,147642,47,12,19,74.3,9.54,100,1,1
5327,5132,32,1,0,4,2,7,123106,44,6,72,75.55,7.06,85.36,1,1
5328,8429,58,1,3,4,0,31,162628,47,10,68,98.53,10,100,1,1
5329,1048,31,0,2,4,0,11,169846,46,18,45,93.25,9.43,100,1,1
5330,2794,47,1,2,3,2,23,47579,49,3,14,71.17,7.43,65.2,0,0
5331,7032,41,0,3,2,0,19,104428,57,10,35,91.3,10,82.63,2,0
5332,2014,25,0,2,1,2,4,55251,54,1,60,96.1,6.11,63.71,0,0
5333,5402,59,0,4,5,0,32,102301,53,22,7,80.46,9.76,100,1,1
5334,9338,51,0,0,3,3,29,105103,39,15,27,85.1,10,100,1,1
5335,4415,35,1,6,0,2,10,73330,51,4,34,93.02,4.37,73.86,2,0
5336,4937,52,0,5,1,2,28,157778,32,12,30,98.2,9.47,100,1,1
5337,7880,28,0,6,4,2,4,165244,35,18,70,84.02,9.46,96.21,1,1
5338,7126,24,0,1,3,2,1,108026,40,17,36,88.66,9.44,95.73,1,1
5339,7068,33,1,3,5,1,11,114404,46,2,69,90.9,7.25,85.87,1,1
5340,4832,42,0,6,4,0,19,171694,36,13,13,84.46,9.06,100,1,1
5341,4742,55,0,6,0,0,34,112564,50,20,75,79.25,10,100,1,1
5342,5824,37,1,0,0,0,10,92639,41,15,50,77.02,10,99.23,1,1
5343,479,57,0,2,4,0,34,108026,57,10,61,95.01,10,100,1,1
5344,8811,26,1,4,3,1,2,61514,31,5,54,94.09,7.75,76.86,2,1
5345,2270,41,0,0,0,2,20,71798,50,8,24,79.67,7.12,82.88,2,1
5346,4017,34,1,4,4,0,7,155476,44,11,34,84.33,8.39,100,1,1
5347,9294,54,1,2,1,0,27,107485,56,24,24,70.94,10,100,1,1
5348,241,38,0,3,0,2,18,167167,48,22,27,77.08,10,100,1,1
5349,6495,37,1,3,5,0,14,170764,38,15,14,90.77,9.35,100,1,1
5350,8783,59,1,0,1,3,33,164600,48,14,25,85.94,10,100,1,1
5351,3240,41,1,4,3,2,20,121863,44,22,39,73.45,9.28,100,1,1
5352,7270,29,1,1,2,2,3,121897,45,23,10,74.27,10,96.68,1,1
5353,3234,49,0,3,3,2,22,110212,51,11,69,99.81,9.37,100,1,1
5354,5438,43,1,4,3,2,18,89108,59,6,53,98.72,7.19,82.47,2,0
5355,3472,27,0,2,2,2,3,117963,57,13,57,73.73,7.08,72.65,2,1
5356,486,37,0,6,5,3,13,176934,47,18,56,86.66,10,100,1,1
5357,1454,29,1,6,0,0,5,95379,32,10,48,90.45,7.39,76.2,2,1
5358,7319,59,0,0,0,0,33,111535,38,2,40,79.2,9.63,95,1,1
5359,4279,55,0,3,0,0,28,137972,40,10,64,78.58,10,100,1,1
5360,9202,22,0,6,2,1,1,40822,41,2,58,96.41,6.88,69.75,0,0
5361,7692,37,1,6,3,2,11,72342,57,14,9,76.73,9.26,81.71,2,1
5362,273,42,0,6,0,1,16,95507,34,3,47,94.96,6.28,76.01,2,1
5363,8407,43,0,6,4,2,16,124531,41,22,12,92.22,8.06,100,1,1
5364,4791,30,0,2,5,0,3,41976,37,3,28,70.1,3,52.32,3,0
5365,8083,29,1,5,1,0,5,53414,34,6,8,98.73,5.98,62.56,0,1
5366,2636,40,1,6,5,2,18,99736,60,14,78,71.64,8.82,100,1,1
5367,5108,23,1,1,1,2,1,87922,59,22,27,71.39,7.71,84.87,2,1
5368,3839,40,0,0,5,0,13,100599,35,4,75,79.77,7.71,77.96,2,1
5369,1691,24,0,5,4,2,1,78980,42,4,69,96.79,8.05,78.57,2,1
5370,8995,29,0,1,2,2,4,113636,33,15,4,74.9,7.79,79.38,2,1
5371,3983,22,1,5,5,0,1,96807,31,12,55,88.73,7.42,84.09,2,1
5372,5374,28,0,0,5,3,6,46378,59,5,17,74.84,4.3,42.98,3,0
5373,8932,47,0,1,5,2,20,100133,48,9,45,76.89,10,100,1,1
5374,4411,26,1,6,0,3,6,30498,44,2,52,73.13,2.42,44.72,3,0
5375,2550,46,1,6,4,0,20,94681,36,14,62,96.03,10,100,1,1
5376,3477,29,0,4,5,0,5,52030,31,7,48,80.94,7.74,58.09,0,0
5377,3423,47,1,3,4,1,26,108273,44,22,49,98.12,10,100,1,1
5378,7374,37,0,5,1,0,13,155921,41,17,72,82.67,9.41,100,1,1
5379,7493,35,0,2,1,2,11,49309,56,1,52,90.34,5.7,52.97,3,0
